1,1.45,6,0.41194,0.23071,0.51882
1,3.5333,8,0.5592,0.15334,0.74547
1,5.25,4,0.65736,0.33295,0.096034
1,3.4167,5,0.67864,0.22688,0.32996
1,1.5333,9,0.38825,0.27815,0.59519
1,1.45,8,0.60572,0.31151,1.226
1,1.5333,9,0.55095,0.21526,1.7223
4,5.1667,4,0.58436,0.33587,0.96408
1,1.7,8,0.62185,0.20822,0.43737
1,1.5,6,0.59503,0.36375,1.5067
1,1.4167,1,0.34286,0.26699,2.0278
1,1.45,2,0.46674,0.34549,1.1938
4,4.5,3,0.44025,0.3542,0.28369
4,4.1818,1,0.35376,0.30141,0.072296
1,1.5,6,0.66124,0.064508,0.59716
1,1.5333,3,0.90546,0.40596,0.51369
6,3.4167,1,0.31666,0.26752,0.99327
1,3.5833,7,0.54303,0.33595,0.78613
1,1.5333,5,0.26157,0.23707,0.71732
1,3.4167,3,0.8161,0.16647,1.3171
1,1.45,8,0.38195,0.31252,1.8673
1,1.3333,1,0.48595,0.3411,1.8452
6,7,6,0.4375,0.20998,0.92652
1,1.5333,5,0.59375,0.33159,0.24114
4,4.4167,6,0.68846,0.25601,0.32707
4,4.4167,3,0.59907,0.29244,1.6601
1,1.5333,10,0.41864,0.19154,2.2364
6,4.0342,7,0.40136,0.22954,0.86396
1,1.5333,5,0.6765,0.20641,1.5849
1,3.5333,9,0.55715,0.35538,1.5374
1,1.5333,9,0.55969,0.21697,1.2905
1,1.5,5,0.42592,0.3402,1.1005
6,6,5,0.51806,0.33405,0.71735
1,1.4,2,0.53672,0.30265,2.3956
6,3.45,7,0.30631,0.24558,0.17645
1,1.5333,10,0.58593,0.29366,0.61024
1,1.45,3,0.68271,0.37321,0.59549
1,1.4167,4,0.17193,0.15511,0.96413
1,3.4167,4,0.2381,0.23658,1.9529
1,3.5,3,0.7703,0.29522,0.7811
1,1.5833,8,0.68027,0.29503,1.6644
1,1.5333,7,0.45494,0.12899,0.32245
1,1.7,9,0.64626,0.20555,0.32564
1,1.5333,9,0.47441,0.30877,1.6382
4,4.45,2,0.49819,0.13302,0.31948
1,3.4,2,0.34692,0.17223,1.1342
1,1.5333,9,0.48182,0.27872,1.0163
1,1.5,2,0.44906,0.30842,0.2656
6,3.5333,8,0.54774,0.23107,0.36991
1,1.5,4,0.41658,0.31678,1.1663
1,1.5,6,0.60216,0.20979,0.9179
6,4.0476,2,0.29252,0.22902,0.61544
4,4.5333,13,0.60544,0.14977,1.09
1,3.3667,2,0.66316,0.27288,1.1413
1,1.5,4,0.40948,0.35553,0.20583
1,1.5333,10,0.54665,0.33545,1.4806
1,3.45,7,0.68257,0.14107,1.6007
1,3.7,4,0.49338,0.32466,0.66094
4,4.4167,2,0.38854,0.19742,0.78048
1,1.5,3,0.47903,0.21182,2.3041
1,1.5833,8,0.51664,0.21357,0.10432
6,4.4167,2,0.4729,0.098794,1.2841
4,6.25,4,0.22456,0.28383,0.87291
1,1.7,6,0.30288,0.23154,2.0718
1,1.125,2,0.53995,0.21905,1.187
1,1.5333,6,0.37775,0.33789,0.79745
6,3.1213,3,0.67235,0.25752,1.7078
1,1.5,10,0.34232,0.24968,0.14531
1,1.5333,7,0.59089,0.28904,1.689
1,1.4167,4,0.30183,0.27588,0.62196
1,1.5333,5,0.52264,0.18628,0.46888
1,3.4167,4,0.57765,0.27331,1.302
1,1.4167,3,0.73138,0.2992,0.17328
4,4.4167,2,0.43137,0.19438,0.36128
1,1.5333,6,0.65097,0.34308,0.38608
1,1.45,5,0.49496,0.24179,0.55439
1,1.4,3,0.66231,0.10786,1.4304
1,1.45,2,0.15091,0.16215,0.77101
6,3.4167,2,0.35279,0.18912,1.1496
1,1.5333,4,0.48166,0.10612,2.3949
1,1.45,6,0.79705,0.14778,0.83283
1,1.5833,3,0.74063,0.29464,0.24131
1,1.5333,4,0.62979,0.35308,0.09707
1,1.45,7,0.43072,0.25416,0.33316
1,1.4167,3,0.49959,0.24917,0.90794
1,4.45,4,0.5625,0.35216,1.0064
4,6.3333,4,0.39139,0.35592,1.5774
1,1.5,4,0.59258,0.073289,0.7795
1,3.45,6,0.55764,0.18747,1.3692
6,3.0336,6,0.52385,0.1771,2.0066
1,3.4167,2,0.43599,0.2178,0.54846
1,3.5,4,0.56966,0.19941,0.74972
1,1.45,3,0.17611,0.24895,0.30898
1,1.2857,1,0.22701,0.26278,2.0987
1,1.5333,7,0.65312,0.26782,2.0393
1,1.5333,8,0.56875,0.2547,1.7305
4,4.5,3,0.44296,0.27653,0.45904
1,1.5333,7,0.4125,0.23063,1.6433
1,1.5833,6,0.3235,0.31591,0.29872
1,1.45,4,0.7708,0.40207,0.62391
6,3.5,1,0.49377,0.21694,1.1547
4,4.5833,2,0.2659,0.47574,0.27026
4,4.5333,10,0.40313,0.2787,1.5437
1,1.5333,9,0.45,0.33225,0.90924
1,1.5333,8,0.52187,0.27464,0.53194
1,1.7,8,0.61562,0.22125,1.2936
1,1.5,5,0.39109,0.27985,0.34452
1,3.4167,2,0.43877,0.26248,0.19778
1,1.45,5,0.33982,0.022928,0.54028
1,1.5333,4,0.51488,0.27278,1.8661
1,1.5,3,0.53408,0.10974,2.1729
1,3.5333,8,0.52604,0.38269,0.81469
1,1.7,7,0.37436,0.051146,1.1992
6,4.4167,1,0.58491,0.22362,0.084233
1,1.5833,9,0.46689,0.22857,1.4201
1,1.5333,8,0.58864,0.1321,1.3358
4,4.5333,3,0.44602,0.22004,0.828
1,1.45,4,0.59574,0.42006,0.54095
1,1.4,1,0.19303,0.28841,1.6081
1,1.5333,7,0.63169,0.36088,0.53542
1,3.5,9,0.39669,0.32835,2.0238
1,1.45,3,0.62599,0.27462,0.63859
8,4.6667,7,0.4109,0.19723,0.67055
1,1.7,7,0.56588,0.31652,1.1123
4,4.4167,3,0.54781,0.42981,0.62144
1,1.5,5,0.29752,0.15501,0.57143
1,3.75,5,0.35787,0.17807,0.56334
1,1.5833,10,0.47107,0.18842,1.1545
1,1.5333,3,0.58885,0.31818,1.5006
1,1.3667,4,0.47879,0.10424,0.064359
1,1.4167,3,0.53641,0.16002,1.2487
1,1.5,4,0.46517,0.23473,1.7397
1,3.4167,3,0.47954,0.2322,2.5032
1,1.5,3,0.29165,0.19048,1.4967
4,4.3667,2,0.63601,0.20238,0.23667
1,3.4167,4,0.60018,0.26891,0.67016
6,6.3333,5,0.71205,0.14439,0.53098
1,1.5333,3,0.29018,0.36559,1.4912
1,1.5333,8,0.51287,0.24294,0.99557
1,1.45,7,0.48713,0.30002,2.5257
1,1.5833,4,0.263,0.39013,0.26404
4,4.4167,5,0.295,0.28244,0.5864
1,3.1053,4,0.26037,0.3401,0.19819
1,1.5833,8,0.57376,0.15807,0.4794
1,3.5833,8,0.53316,0.18679,0.1939
1,1.5333,7,0.40127,0.34068,1.928
1,1.5333,6,0.47331,0.21518,0.84725
1,4.4167,2,0.31726,0.19319,1.0637
1,1.45,6,0.52327,0.32225,0.72756
1,1.7,8,0.52977,0.28218,0.74982
1,1.5333,6,0.66346,0.20923,0.34452
4,4.1667,1,0.52347,0.10293,0.48783
6,3.5,4,0.75269,0.33658,0.67454
1,3.5833,6,0.54099,0.23847,2.6955
1,1.5333,7,0.49553,0.33857,0.59883
1,3.7,6,0.42099,0.30918,0.31374
1,1.45,9,0.41538,0.29358,0.88732
1,1.5333,9,0.50158,0.30552,1.0684
1,1.5,3,0.72578,0.28415,0.82447
1,4.45,7,0.62726,0.31326,3.0267
1,1.5333,9,0.43077,0.31098,0.53715
1,1.75,8,0.64016,0.11733,1.1091
6,3.5,6,0.60588,0.21548,0.85528
1,1.5333,5,0.40077,0.25708,0.32086
1,1.5333,6,0.67296,0.38934,0.8288
1,1.5833,6,0.45325,0.28214,3.2357
1,1.5333,10,0.4146,0.31098,0.62251
1,1.5833,10,0.53064,0.28568,0.56454
1,4.2679,2,0.34389,0.16445,0.059801
1,4.037,5,0.43807,0.045044,0.23861
1,1.4167,7,0.5428,0.30843,0.64591
6,3.5333,6,0.62342,0.32458,1.826
6,4.4167,2,0.57835,0.1936,1.5694
1,1.5,3,0.64188,0.12868,0.85709
4,6,4,0.52868,0.33716,0.60625
1,1.2222,1,0.70567,0.35543,1.7565
1,1.5333,5,0.21904,0.30496,0.26924
4,4.4167,3,0.58162,0.20848,0.675
1,1.45,5,0.53031,0.24094,0.23869
1,1.5,8,0.53165,0.28285,2.0803
1,3.4167,7,0.44589,0.15304,2.0206
1,3.1176,3,0.61006,0.32917,0.61981
1,1.5333,4,0.58566,0.14589,2.0004
1,1.5,3,0.19543,0.28458,1.0633
6,3.4167,1,0.54329,0.31931,1.2053
1,1.6667,5,0.67206,0.14605,0.20416
4,4.45,3,0.86882,0.21653,0.83922
1,1.4167,4,0.32397,0.24696,1.454
1,1.4167,5,0.63269,0.072319,0.2964
1,1.4167,4,0.5091,0.18616,0.19518
1,4.6667,2,0.66159,0.26699,0.8197
1,1.45,4,0.55031,0.2433,1.4246
1,1.5333,9,0.50468,0.21188,1.4978
1,1.5,3,0.55887,0.36639,1.5031
1,1.4167,3,0.5504,0.30798,2.4907
4,4.4167,2,0.59846,0.27333,0.70844
1,4.087,1,0.5438,0.22943,2.2308
6,3.45,4,0.55389,0.34341,0.060916
1,1.45,12,0.55119,0.3943,0.61586
1,3.5333,8,0.70547,0.3537,0.24867
1,1.45,5,0.27349,0.31244,1.0633
1,3.5333,9,0.48864,0.30759,0.49929
4,4.4167,3,0.41639,0.26668,0.57887
1,3.5333,8,0.38915,0.25803,1.3174
1,1.5333,8,0.37079,0.17746,1.727
1,1.5333,10,0.41047,0.24924,0.53894
1,1.5333,4,0.19675,0.33341,1.6204
1,1.4167,2,0.58275,0.18991,1.4695
1,1.75,10,0.39623,0.30293,1.0093
4,4.4167,3,0.5396,0.29738,0.19422
1,3.4167,3,0.45679,0.23696,0.90784
1,1.5,9,0.5089,0.28568,0.26907
1,1.5833,5,0.44842,0.23399,0.47295
1,1.4167,3,0.30511,0.15591,1.49
1,1.45,10,0.58255,0.19524,0.19508
1,1.4167,3,0.78684,0.32886,1.7132
1,4.7,4,0.23087,0.34344,1.4369
1,3.45,9,0.41745,0.34511,0.84622
6,5.1667,4,0.15894,0.18244,0.79194
1,1.5833,10,0.56777,0.31356,0.17432
1,1.4167,3,0.76703,0.25904,0.5202
1,1.4,2,0.40313,0.2618,0.51828
1,1.5333,10,0.58824,0.29793,0.1658
1,1.4167,3,0.57554,0.21068,1.1877
1,3.5333,4,0.40149,0.20583,1.1719
1,1.45,5,0.75336,0.12327,1.3114
1,3.5,3,0.10256,0.31746,1.1015
1,1.7,9,0.45112,0.33821,1.2281
1,1.5,5,0.45248,0.18999,0.91956
1,1.4167,2,0.81341,0.2283,1.768
1,1.45,5,0.56886,0.34478,2.475
8,4.4167,3,0.42947,0.28819,1.5348
1,1.5333,9,0.38095,0.21948,1.0461
1,1.5333,8,0.43974,0.27234,1.4113
1,1.7,4,0.45015,0.055831,1.3466
1,1.5,8,0.51802,0.3566,0.22858
6,6,7,0.59265,0.24755,0.84771
1,1.75,10,0.58242,0.2286,2.4895
1,1.5333,9,0.45421,0.14919,0.5192
1,1.45,5,0.37022,0.3788,1.0797
4,4.45,4,0.27354,0.32712,1.0717
1,1.5333,4,0.69045,0.32426,1.1261
1,1.7,10,0.48899,0.29154,0.12655
1,1.5333,5,0.40988,0.22865,0.64879
1,3.0817,3,0.49606,0.16996,1.4039
1,1.5833,9,0.61172,0.23121,0.47709
1,1.4167,2,0.36288,0.25575,0.23173
1,1.45,3,0.43759,0.25333,0.9342
1,1.45,5,0.26036,0.35145,0.93472
1,1.4167,3,0.1407,0.24968,0.90641
1,1.45,7,0.58664,0.11373,0.73752
1,1.5333,7,0.44059,0.27827,1.486
1,1.5333,8,0.3752,0.15937,0.84844
1,1.5333,8,0.47988,0.17732,0.72014
1,1.7,5,0.31245,0.3186,2.4936
1,1.5833,9,0.3752,0.14725,0.38868
6,4.8333,6,0.56175,0.25375,1.0257
4,4.4167,3,0.2912,0.18704,0.80634
1,1.5333,9,0.4221,0.23746,0.46929
1,1.5333,8,0.41429,0.2413,1.5644
1,1.45,6,0.58585,0.16043,0.88216
4,4.5,10,0.52318,0.4298,1.1332
1,1.5333,8,0.35175,0.37465,0.73948
1,1.7,8,0.52407,0.24033,0.46757
1,1.5833,9,0.35175,0.33701,1.5306
1,1.3667,2,0.49715,0.24237,0.80038
1,1.5833,7,0.4159,0.30819,1.5604
1,1.45,9,0.52018,0.15419,1.4587
1,1.45,4,0.58064,0.24682,1.6727
1,1.5833,6,0.37914,0.28595,0.50413
1,3.45,8,0.62501,0.31372,0.53956
1,1.5,2,0.56408,0.10361,0.76363
6,5.25,6,0.6042,0.1945,1.7127
4,4.5,3,0.47955,0.15598,1.2149
1,1.4167,3,0.60528,0.14613,0.34558
1,3.4167,6,0.65534,0.11882,1.2417
1,1.5833,5,0.44738,0.29481,0.38547
1,1.45,5,0.6174,0.22211,0.60045
1,1.7,7,0.54292,0.026816,0.43413
1,1.45,4,0.62163,0.11858,0.68152
1,4.4167,2,0.4522,0.26922,0.62591
1,1.45,4,0.65592,0.22927,1.9399
6,4.4167,2,0.64338,0.23253,1.623
1,3.4167,6,0.39445,0.31333,0.11269
1,3.4167,2,0.68812,0.31427,0.2796
1,1.5333,8,0.53139,0.32653,1.6341
1,1.5333,7,0.33185,0.14071,0.80654
1,1.45,8,0.39783,0.083212,1.3204
1,1.5333,10,0.53333,0.11817,1.5422
1,1.5333,10,0.51428,0.14496,0.32388
1,1.5833,7,0.47367,0.23925,1.8605
1,1.4167,8,0.42003,0.25877,0.39708
1,6,3,0.44953,0.30839,0.87925
1,1.3667,4,0.44951,0.21215,2.4102
1,1.5333,5,0.71918,0.28367,1.6038
1,1.5333,6,0.48019,0.18871,1.0891
4,4.4167,4,0.55932,0.20807,0.33366
8,4.3333,2,0.5086,0.20228,0.83286
1,3.1484,2,0.50572,0.15608,0.74477
1,1.4167,5,0.45182,0.22765,1.309
1,1.45,7,0.58961,0.23632,0.90092
1,1.5333,8,0.48989,0.19327,0.78762
1,1.4167,2,0.44371,0.37413,1.1338
8,4.4167,3,0.59786,0.18807,0.39359
1,1.6667,4,0.79429,0.28977,0.48569
4,4.45,4,0.61298,0.25837,0.057078
1,1.5,5,0.29881,0.27353,3.4984
6,4.5833,6,0.64801,0.22285,1.7941
1,1.45,5,0.2744,0.36335,1.5113
4,4.4167,2,0.4317,0.31387,1.0921
1,1.75,5,0.39177,0.14675,0.28864
1,3.5333,3,0.32055,0.24378,0.83617
1,1.8333,9,0.53714,0.26751,0.42809
1,1.45,10,0.52857,0.22925,0.59187
1,1.5333,4,0.59785,0.2678,0.41654
4,4.5333,11,0.56386,0.20695,0.68287
1,1.5333,6,0.3913,0.099556,1.8602
4,4.4167,3,0.41277,0.24237,0.94129
6,4.6667,3,0.78121,0.33374,0.96151
1,1.3667,2,0.51443,0.36298,0.21802
1,1.4167,2,0.58,0.24364,1.0877
1,3.4167,2,0.49592,0.16726,0.44888
1,1.5333,9,0.60351,0.3129,1.4888
1,1.5333,10,0.45993,0.22919,1.3107
4,4.5,7,0.41029,0.32063,0.90225
1,3.5,2,0.47586,0.13528,1.9395
4,4.45,4,0.80183,0.26254,0.18256
1,1.5333,4,0.2913,0.20201,0.70231
1,1.4167,4,0.48502,0.2015,0.48534
6,6,7,0.52984,0.26084,1.2858
6,4.0465,4,0.52663,0.19119,1.5355
1,1.5833,9,0.37982,0.24407,0.97314
1,3.45,9,0.40459,0.28918,1.4614
6,3.3333,2,0.42251,0.26844,0.53223
1,1.45,5,0.49786,0.25158,0.40092
1,1.45,2,0.61756,0.25995,0.38471
1,3.5333,6,0.52818,0.30452,0.85571
1,1.5833,4,0.44765,0.14588,2.5264
6,4.5,3,0.29181,0.15721,2.0858
1,1.45,5,0.75603,0.1541,0.42697
1,1.45,6,0.45528,0.15198,0.95232
1,1.5,10,0.44131,0.16345,0.78679
4,4.7,17,0.46137,0.22267,0.93788
1,1.7,7,0.70579,0.33365,1.0118
1,3.45,7,0.7035,0.28009,0.7262
1,1.4167,5,0.4729,0.12908,0.97189
1,1.5333,9,0.56156,0.31166,0.34583
1,1.7,8,0.55226,0.25528,1.5929
1,1.4167,6,0.50436,0.26805,2.1259
1,1.5333,10,0.57779,0.1815,1.2447
1,1.6667,5,0.69688,0.31895,1.4651
1,3.45,6,0.46083,0.27265,1.5574
1,1.75,10,0.45732,0.1027,0.25
6,3.5333,9,0.48236,0.13965,1.1973
4,4.2111,1,0.50785,0.22441,0.63292
1,1.5333,3,0.44187,0.29372,0.66673
1,3.45,9,0.49232,0.24813,0.81893
1,3.7,5,0.56431,0.13569,0.50196
1,1.45,2,0.51678,0.40401,0.75271
1,1.45,7,0.25409,0.29173,0.78033
1,1.5333,4,0.6841,0.22315,1.9845
4,4.1742,1,0.27337,0.37482,1.3031
1,1.5333,10,0.36806,0.28872,0.96712
1,1.5,5,0.22917,0.24319,1.827
1,1.45,7,0.72917,0.22068,0.31209
1,1.45,6,0.28472,0.30621,0.50281
6,4.4167,4,0.42583,0.36311,0.36504
4,4.4167,2,0.34934,0.36157,0.9336
1,1.45,8,0.51859,0.075829,1.0289
1,1.5333,7,0.40591,0.32643,0.71191
1,1.5333,10,0.49455,0.29486,1.0639
1,1.5333,10,0.56949,0.27143,0.71366
1,3.5333,8,0.31418,0.30206,0.13083
1,1.4167,2,0.55239,0.24403,2.2383
1,1.45,4,0.25498,0.22622,1.0843
4,4.6667,3,0.6062,0.26522,0.43488
1,1.5333,6,0.73946,0.36165,1.9474
6,3.4167,2,0.5624,0.27665,1.4084
1,1.5,2,0.60648,0.26566,0.35172
4,4.45,3,0.42465,0.39457,0.43157
4,4.4167,4,0.38695,0.34893,1.0414
1,1.3667,3,0.80958,0.22616,1.2175
6,3.4167,10,0.47233,0.33401,1.0051
1,3.5333,2,0.27428,0.022651,0.65747
1,1.5333,3,0.46397,0.27432,2.6339
6,5.1667,3,0.49912,0.27804,0.05339
1,1.4167,9,0.40254,0.30821,0.3835
1,3.5333,10,0.53626,0.24439,0.21399
1,1.5333,3,0.52131,0.30313,1.8874
1,1.5333,8,0.41221,0.27743,2.1048
4,4.7,8,0.45515,0.14672,1.1649
1,1.5333,8,0.5792,0.18292,0.23294
4,4.4167,2,0.26816,0.23997,0.80045
1,4.0357,6,0.51091,0.24341,0.46169
1,1.5333,8,0.55344,0.22954,1.472
1,1.5333,7,0.52536,0.3458,0.92854
1,1.5333,5,0.36891,0.25737,1.9903
1,1.5,3,0.72605,0.18142,0.65815
1,1.5333,4,0.4337,0.31815,1.1494
8,4.2111,7,0.43982,0.15642,1.471
6,7,5,0.53075,0.21935,0.57463
6,3.0667,5,0.3685,0.077068,0.98076
1,1.5333,6,0.59584,0.2965,1.9485
1,1.4167,2,0.34325,0.37942,0.49696
4,4.5333,2,0.6176,0.29104,0.50254
1,1.5333,2,0.57193,0.52702,0.22778
1,1.45,5,0.35828,0.36623,2.5602
1,1.2111,2,0.72994,0.36316,0.91265
4,4.4167,3,0.62825,0.15516,0.89549
1,1.5333,7,0.49516,0.39874,0.57875
1,1.5333,5,0.58552,0.17966,1.9412
1,1.4,2,0.5344,0.2856,0.80933
4,4.5833,12,0.47049,0.2169,0.26968
1,1.5,5,0.36388,0.19219,0.23171
1,1.4167,2,0.37761,0.20782,0.66315
1,5.1667,3,0.46511,0.29788,0.65729
6,3.4167,2,0.43309,0.24073,0.27463
1,1.5333,3,0.56205,0.23203,1.6499
1,1.5333,10,0.48866,0.33127,1.7613
1,1.45,4,0.27709,0.2362,0.22836
1,1.4167,2,0.50058,0.28389,1.4192
1,2.1667,3,0.29186,0.18475,0.43173
1,1.7,10,0.52167,0.19792,1.7154
1,1.5,4,0.4642,0.31324,0.90356
1,1.5,7,0.40022,0.21813,0.38152
1,1.5333,9,0.3296,0.3018,0.13509
6,3.4167,1,0.61528,0.14727,1.7014
1,1.5333,5,0.6751,0.26104,2.2712
1,1.5333,8,0.44843,0.22968,0.59013
1,1.45,9,0.463,0.26343,0.74783
1,1.5333,4,0.67573,0.24354,0.079636
4,4.4167,3,0.25669,0.28139,0.56805
1,1.7,3,0.79074,0.28011,0.38615
1,1.5,5,0.67096,0.41526,1.8914
1,1.45,6,0.23543,0.19057,1.5901
1,1.5333,7,0.30605,0.21216,0.95253
4,6.25,2,0.65041,0.28997,1.8574
4,4.45,7,0.69005,0.15203,0.94397
4,4.45,5,0.53977,0.32859,1.4274
1,3.45,8,0.40264,0.30206,0.57098
1,3.5333,6,0.271,0.26032,0.44209
1,3.45,9,0.39794,0.31861,0.321
1,3.5,5,0.4301,0.32699,2.2583
6,3.5833,6,0.5626,0.15869,1.5896
1,3.5333,10,0.34256,0.29559,1.2682
1,1.6667,5,0.49114,0.11885,0.53561
1,1.5833,8,0.56635,0.34575,0.81365
1,1.5333,9,0.44767,0.20853,0.77326
4,4.1667,3,0.70451,0.25294,1.4361
1,3.45,3,0.44954,0.22754,0.8479
1,1.5,8,0.64813,0.10537,1.6197
1,3.4,5,0.72403,0.24284,0.59139
1,1.4167,2,0.35659,0.39648,1.9351
6,3.4167,2,0.58835,0.2972,0.89982
1,2.2,6,0.44171,0.28967,0.35127
1,1.7,10,0.36374,0.26223,1.038
4,5.25,2,0.73796,0.38897,0.96414
1,3.45,10,0.52742,0.35704,0.68699
1,1.5333,9,0.59984,0.16704,0.62959
1,1.4167,8,0.70259,0.25571,0.50707
1,3.7,9,0.48693,0.13968,0.97548
8,4.6667,9,0.5372,0.20844,0.64598
1,3.4167,5,0.37855,0.1719,0.83503
1,1.45,4,0.52147,0.27196,0.73817
1,3.4167,3,0.73264,0.28393,1.5078
1,1.45,5,0.51436,0.25305,0.4691
1,1.5833,10,0.61853,0.14101,0.8965
1,3.5,2,0.48692,0.2076,2.3881
6,3.4167,2,0.46326,0.30903,0.86568
1,3.4167,3,0.41269,0.20053,0.72921
1,1.45,7,0.41691,0.34798,1.692
1,1.5333,6,0.60218,0.24119,1.3979
1,1.45,5,0.47376,0.20448,0.32961
1,3.5,7,0.60074,0.33518,0.88239
1,1.4167,3,0.33531,0.20799,1.3982
6,3.4,3,0.47315,0.233,0.62231
4,4.45,4,0.47223,0.25851,0.80439
1,2.25,1,0.27503,0.24186,1.3151
